Date,Time,Alt-m,Latitude,Longitude,Head,Km/h,Lock,Temp C,Pa
5/26/2017,16:24:00,11055,33.26142,-95.87968,84,135,3,-40.6,24740
5/26/2017,16:24:06,11072,33.26159,-95.87731,87,131,3,-40.6,24676
5/26/2017,16:24:12,11088,33.26179,-95.87493,84,133,3,-40.6,24623
5/26/2017,16:24:18,11103,33.26198,-95.87265,84,129,3,-40.8,24556
5/26/2017,16:24:24,11117,33.26218,-95.87029,86,133,3,-41.1,24517
5/26/2017,16:24:30,11133,33.26236,-95.86794,82,131,3,-41.2,24391
5/26/2017,16:24:36,11149,33.26249,-95.866,87,129,3,-41.2,24303
5/26/2017,16:24:42,11164,33.26269,-95.86328,83,133,3,-41.1,24260
5/26/2017,16:24:48,11180,33.2629,-95.86089,87,133,3,-41.5,24231
5/26/2017,16:24:54,11196,33.26304,-95.85859,85,127,3,-41.8,24234
5/26/2017,16:25:00,11213,33.26326,-95.85629,83,131,3,-42,24178
5/26/2017,16:25:06,11229,33.26346,-95.854,85,127,3,-42,24115
5/26/2017,16:25:12,11246,33.26367,-95.85166,84,131,3,-42.1,23960
5/26/2017,16:25:18,11262,33.26393,-95.84933,82,129,3,-42.1,23962
5/26/2017,16:25:24,11277,33.26415,-95.84707,83,124,3,-42.3,23933
5/26/2017,16:25:30,11292,33.26436,-95.84473,82,133,3,-42.5,23887
5/26/2017,16:25:36,11307,33.26457,-95.84245,83,129,3,-42.6,23826
5/26/2017,16:25:42,11321,33.26479,-95.84014,84,129,3,-43,23799
5/26/2017,16:25:48,11336,33.26495,-95.83791,86,125,3,-43.3,23745
5/26/2017,16:25:54,11351,33.26516,-95.83563,85,127,1,-43.4,23704
5/26/2017,16:26:00,11366,33.26525,-95.83447,85,127,1,-43.3,23644
5/26/2017,16:26:06,11379,33.26555,-95.83101,83,133,3,-43.3,23586
5/26/2017,16:26:12,11393,33.26572,-95.82871,85,131,3,-43.3,23543
5/26/2017,16:26:18,11407,33.2659,-95.82631,85,133,3,-43.5,23485
5/26/2017,16:26:24,11421,33.26603,-95.824,86,133,3,-43.6,23456
5/26/2017,16:26:30,11436,33.26619,-95.82164,84,131,3,-43.8,23385
5/26/2017,16:26:36,11451,33.26637,-95.8193,85,135,3,-44,23337
5/26/2017,16:26:42,11467,33.26651,-95.81741,85,129,3,-44.1,23264
5/26/2017,16:26:48,11483,33.26665,-95.81472,87,124,3,-44.2,23200
5/26/2017,16:26:54,11498,33.26677,-95.81239,85,133,3,-44.3,23141
5/26/2017,16:27:00,11512,33.26695,-95.81006,86,131,3,-44.4,23042
5/26/2017,16:27:06,11528,33.26708,-95.80781,86,124,3,-44.3,22991
5/26/2017,16:27:12,11544,33.2672,-95.8055,86,133,3,-44.3,22923
5/26/2017,16:27:18,11557,33.26733,-95.80317,86,133,3,-44.4,22946
5/26/2017,16:27:24,11572,33.26749,-95.80091,85,124,3,-44.5,22900
5/26/2017,16:27:30,11590,33.26762,-95.79862,86,133,3,-44.6,22847
5/26/2017,16:27:36,11606,33.2678,-95.79639,85,125,3,-44.7,22803
5/26/2017,16:27:42,11622,33.26795,-95.7941,85,122,3,-44.7,22737
5/26/2017,16:27:48,11639,33.26811,-95.79182,85,131,3,-44.7,22674
5/26/2017,16:27:54,11656,33.26831,-95.78958,84,124,3,-44.9,22615
5/26/2017,16:28:00,11672,33.26845,-95.78732,85,124,3,-45,22549
5/26/2017,16:28:06,11690,33.26861,-95.78509,86,131,3,-45.1,22403
5/26/2017,16:28:12,11707,33.2688,-95.78282,86,125,3,-45.3,22375
5/26/2017,16:28:18,11725,33.26895,-95.78102,83,125,3,-45.4,22378
5/26/2017,16:28:24,11742,33.26913,-95.77842,86,124,3,-45.4,22313
5/26/2017,16:28:30,11759,33.26933,-95.77628,82,120,3,-45.6,22259
5/26/2017,16:28:36,11776,33.26951,-95.77406,85,125,3,-45.6,22210
5/26/2017,16:28:42,11792,33.26969,-95.77191,84,118,3,-45.6,22101
5/26/2017,16:28:48,11810,33.26985,-95.76968,85,127,3,-45.8,22014
5/26/2017,16:28:54,11828,33.27004,-95.76753,84,122,3,-45.8,21961
5/26/2017,16:29:00,11844,33.27022,-95.7653,83,122,3,-45.8,21894
5/26/2017,16:29:06,11861,33.27043,-95.76309,84,129,3,-45.9,21811
5/26/2017,16:29:12,11878,33.2706,-95.76129,83,120,3,-46,21825
5/26/2017,16:29:18,11894,33.27084,-95.75867,84,124,3,-46.1,21774
5/26/2017,16:29:24,11908,33.271,-95.75682,84,131,3,-46.3,21747
5/26/2017,16:29:30,11928,33.2712,-95.75425,85,122,3,-46.7,21702
5/26/2017,16:29:36,11946,33.2714,-95.75198,84,127,3,-46.8,21633
5/26/2017,16:29:42,11962,33.27156,-95.74979,85,118,3,-46.9,21574
5/26/2017,16:29:48,11979,33.27174,-95.748,84,124,3,-47.1,21513
5/26/2017,16:29:54,11996,33.27193,-95.74538,86,125,3,-47.1,21466
5/26/2017,16:30:00,12013,33.27211,-95.74321,83,124,3,-47.3,21403
5/26/2017,16:30:06,12029,33.27228,-95.74094,84,125,3,-47.5,21264
5/26/2017,16:30:12,12046,33.27242,-95.73877,85,124,3,-47.5,21235
5/26/2017,16:30:18,12063,33.27258,-95.73657,86,118,3,-47.5,21175
5/26/2017,16:30:24,12079,33.27272,-95.73436,86,125,3,-47.5,21119
5/26/2017,16:30:30,12097,33.27291,-95.7322,83,122,3,-47.5,21065
5/26/2017,16:30:36,12114,33.27309,-95.72998,84,124,3,-47.5,21010
5/26/2017,16:30:42,12129,33.27332,-95.72779,83,127,3,-47.5,20917
5/26/2017,16:30:48,12145,33.27351,-95.72565,84,118,3,-47.6,20905
5/26/2017,16:30:54,12162,33.27371,-95.72345,85,124,3,-47.7,20906
5/26/2017,16:31:00,12177,33.27387,-95.72135,85,120,3,-48.1,20871
5/26/2017,16:31:06,12192,33.27409,-95.71916,84,122,3,-48.2,20827
5/26/2017,16:31:12,12209,33.27426,-95.71702,84,125,3,-48.4,20760
5/26/2017,16:31:18,12227,33.27442,-95.71477,86,127,3,-48.5,20692
5/26/2017,16:31:24,12248,33.27458,-95.71259,82,122,3,-48.5,20639
5/26/2017,16:31:30,12263,33.27476,-95.7104,85,124,3,-48.6,20592
5/26/2017,16:31:36,12282,33.27487,-95.70831,88,112,3,-48.9,20535
5/26/2017,16:31:42,12299,33.27499,-95.7062,87,122,3,-49.1,20487
5/26/2017,16:31:48,12316,33.27508,-95.70444,87,112,3,-49.5,20395
5/26/2017,16:31:54,12332,33.27516,-95.70193,89,122,3,-49.8,20378
5/26/2017,16:32:00,12345,33.2752,-95.70019,87,114,3,-50.3,20343
5/26/2017,16:32:06,12362,33.27533,-95.69772,87,118,3,-50.4,20292
5/26/2017,16:32:12,12379,33.27537,-95.69558,87,120,3,-50.3,20236
5/26/2017,16:32:18,12394,33.27543,-95.69337,89,122,3,-50.4,20185
5/26/2017,16:32:24,12412,33.27547,-95.69116,87,122,3,-50.6,20133
5/26/2017,16:32:30,12428,33.27549,-95.68894,92,125,3,-50.7,20018
5/26/2017,16:32:36,12444,33.27551,-95.68708,87,124,3,-50.6,19955
5/26/2017,16:32:42,12460,33.27551,-95.6845,91,124,3,-50.5,19886
5/26/2017,16:32:48,12476,33.27557,-95.68226,89,124,3,-50.5,19852
5/26/2017,16:32:54,12492,33.27559,-95.68011,89,124,3,-50.4,19823
5/26/2017,16:33:00,12507,33.27565,-95.67788,89,120,3,-50.3,19768
5/26/2017,16:33:06,12523,33.2757,-95.67567,87,127,3,-50.4,19761
5/26/2017,16:33:12,12541,33.27576,-95.67352,87,122,3,-50.5,19663
5/26/2017,16:33:18,12557,33.27578,-95.67128,89,125,3,-50.7,19613
5/26/2017,16:33:24,12574,33.27587,-95.66911,88,124,3,-50.8,19606
5/26/2017,16:33:30,12591,33.27589,-95.66726,88,120,3,-51.1,19565
5/26/2017,16:33:36,12609,33.27597,-95.66472,89,124,3,-51.2,19516
5/26/2017,16:33:42,12626,33.27607,-95.66257,87,120,3,-51.3,19460
5/26/2017,16:33:48,12643,33.27612,-95.66032,88,124,3,-51.3,19402
5/26/2017,16:33:54,12659,33.27621,-95.65815,89,125,3,-51.5,19345
5/26/2017,16:34:00,12677,33.27626,-95.65598,87,118,3,-51.5,19248
5/26/2017,16:34:06,12694,33.2763,-95.65376,88,124,3,-51.6,19161
5/26/2017,16:34:12,12711,33.27637,-95.65161,90,124,3,-51.7,19141
5/26/2017,16:34:18,12728,33.2764,-95.64944,86,118,3,-51.9,19133
5/26/2017,16:34:24,12745,33.27642,-95.64726,91,122,3,-52.2,19098
5/26/2017,16:34:30,12763,33.27646,-95.64512,91,122,3,-52.4,19036
5/26/2017,16:34:36,12781,33.27648,-95.64298,87,118,3,-52.4,18984
5/26/2017,16:34:42,12799,33.27648,-95.64082,90,120,3,-52.4,18929
5/26/2017,16:34:48,12815,33.27653,-95.63866,89,122,3,-52.5,18884
5/26/2017,16:34:54,12833,33.27652,-95.63649,88,118,3,-52.7,18836
5/26/2017,16:35:00,12850,33.27653,-95.63435,92,122,3,-52.8,18732
5/26/2017,16:35:06,12867,33.27656,-95.63256,88,120,3,-52.8,18656
5/26/2017,16:35:12,12882,33.27652,-95.63002,90,122,3,-52.9,18615
5/26/2017,16:35:18,12898,33.27653,-95.62784,88,120,3,-52.9,18595
5/26/2017,16:35:24,12915,33.27654,-95.62566,91,120,3,-53.1,18567
5/26/2017,16:35:30,12931,33.27656,-95.62348,87,120,3,-53.4,18536
5/26/2017,16:35:36,12947,33.27659,-95.62125,91,127,3,-53.4,18499
5/26/2017,16:35:42,12964,33.27664,-95.61909,88,120,3,-53.6,18445
5/26/2017,16:35:48,12981,33.27664,-95.61687,89,120,3,-53.6,18346
5/26/2017,16:35:54,12998,33.27668,-95.61465,89,125,1,-53.6,18259
5/26/2017,16:36:00,13014,33.27675,-95.61243,88,124,1,-53.6,18258
5/26/2017,16:36:06,13031,33.27685,-95.61013,87,129,3,-53.6,18232
5/26/2017,16:36:12,13048,33.277,-95.6079,85,129,3,-53.7,18179
5/26/2017,16:36:18,13064,33.27715,-95.60564,85,122,3,-53.7,18049
5/26/2017,16:36:24,13080,33.27732,-95.60345,86,124,3,-53.7,18021
5/26/2017,16:36:30,13097,33.27755,-95.60109,84,135,3,-53.8,17973
5/26/2017,16:36:36,13114,33.27779,-95.59886,83,122,3,-53.6,17927
5/26/2017,16:36:42,13131,33.278,-95.59662,85,133,3,-53.6,17849
5/26/2017,16:36:48,13148,33.27824,-95.59437,82,125,3,-53.5,17824
5/26/2017,16:36:54,13164,33.27846,-95.59203,84,133,3,-53.5,17811
5/26/2017,16:37:00,13181,33.27867,-95.58974,85,131,3,-53.6,17791
5/26/2017,16:37:06,13196,33.27887,-95.58746,83,129,3,-53.8,17732
5/26/2017,16:37:12,13214,33.27912,-95.58523,85,124,3,-53.8,17683
5/26/2017,16:37:18,13232,33.27937,-95.58299,80,129,3,-53.7,17621
5/26/2017,16:37:24,13249,33.27958,-95.58076,83,122,3,-53.6,17586
5/26/2017,16:37:30,13266,33.27992,-95.57856,80,127,3,-53.8,17535
5/26/2017,16:37:36,13285,33.28018,-95.57631,84,125,3,-53.8,17424
5/26/2017,16:37:42,13303,33.28049,-95.57406,79,127,3,-53.7,17387
5/26/2017,16:37:48,13320,33.28076,-95.57181,81,125,3,-53.8,17345
5/26/2017,16:37:54,13339,33.28107,-95.56962,83,127,3,-53.9,17319
5/26/2017,16:38:00,13357,33.28132,-95.56741,80,122,3,-54,17266
5/26/2017,16:38:06,13375,33.28161,-95.56513,82,129,3,-53.8,17228
5/26/2017,16:38:12,13393,33.2819,-95.56284,82,131,3,-53.8,17169
5/26/2017,16:38:18,13412,33.28216,-95.56053,81,131,3,-53.7,17111
5/26/2017,16:38:24,13431,33.28238,-95.55819,83,129,3,-53.6,17060
5/26/2017,16:38:30,13449,33.28261,-95.55592,86,129,3,-53.7,17008
5/26/2017,16:38:36,13469,33.28282,-95.55367,81,127,3,-53.8,16946
5/26/2017,16:38:42,13489,33.28298,-95.55145,86,124,3,-53.7,16889
5/26/2017,16:38:48,13508,33.28314,-95.54961,83,127,3,-53.8,16842
5/26/2017,16:38:54,13526,33.28334,-95.54704,85,118,3,-53.9,16789
5/26/2017,16:39:00,13545,33.28352,-95.54485,84,122,3,-54,16740
5/26/2017,16:39:06,13564,33.28367,-95.54272,86,116,3,-54.2,16686
5/26/2017,16:39:12,13582,33.28381,-95.54057,85,125,3,-54.1,16634
5/26/2017,16:39:18,13599,33.28396,-95.53846,86,116,3,-54.3,16590
5/26/2017,16:39:24,13618,33.28408,-95.53631,87,124,3,-54.2,16538
5/26/2017,16:39:30,13636,33.28427,-95.53423,83,116,3,-54.4,16498
5/26/2017,16:39:36,13655,33.28438,-95.53212,86,116,3,-54.5,16440
5/26/2017,16:39:42,13674,33.28449,-95.53004,85,114,3,-54.6,16395
5/26/2017,16:39:48,13693,33.28471,-95.52802,84,114,3,-54.9,16336
5/26/2017,16:39:54,13712,33.28481,-95.52633,85,112,3,-54.9,16272
5/26/2017,16:40:00,13728,33.28504,-95.52405,83,114,3,-55,16192
5/26/2017,16:40:06,13743,33.28518,-95.52232,84,112,3,-55,16112
5/26/2017,16:40:12,13760,33.28538,-95.51998,82,120,3,-54.9,16144
5/26/2017,16:40:18,13777,33.2856,-95.51795,84,114,3,-55.1,16108
5/26/2017,16:40:24,13792,33.28581,-95.51588,82,120,3,-55.1,16066
5/26/2017,16:40:30,13809,33.28601,-95.51389,83,112,3,-55.1,16019
5/26/2017,16:40:36,13827,33.2862,-95.51179,83,114,3,-55.1,15986
5/26/2017,16:40:42,13844,33.28644,-95.50974,83,120,3,-55.2,15928
5/26/2017,16:40:48,13861,33.28663,-95.50768,85,112,3,-55.2,15851
5/26/2017,16:40:54,13877,33.28682,-95.50553,85,120,3,-55.1,15762
5/26/2017,16:41:00,13892,33.28704,-95.50346,83,118,3,-55,15752
5/26/2017,16:41:06,13908,33.28725,-95.5013,82,114,3,-55,15749
5/26/2017,16:41:12,13924,33.28748,-95.49913,83,125,3,-55.1,15718
5/26/2017,16:41:18,13939,33.28768,-95.49702,84,120,3,-55.1,15677
5/26/2017,16:41:24,13955,33.28784,-95.49515,84,124,3,-55,15630
5/26/2017,16:41:30,13970,33.28806,-95.49263,85,124,3,-55,15597
5/26/2017,16:41:36,13985,33.28823,-95.4904,85,120,3,-55,15561
5/26/2017,16:41:42,14003,33.28837,-95.48826,86,122,3,-55,15503
5/26/2017,16:41:48,14020,33.28843,-95.48615,88,118,3,-55.1,15473
5/26/2017,16:41:54,14037,33.28858,-95.48408,86,114,3,-55.2,15421
5/26/2017,16:42:00,14050,33.28861,-95.48203,88,112,3,-55.3,15401
5/26/2017,16:42:06,14065,33.28869,-95.48,89,116,3,-55.5,15368
5/26/2017,16:42:12,14081,33.28875,-95.47791,85,116,3,-55.6,15285
5/26/2017,16:42:18,14098,33.28875,-95.47618,92,112,3,-55.5,15194
5/26/2017,16:42:24,14114,33.28878,-95.47392,88,105,3,-55.3,15166
5/26/2017,16:42:30,14130,33.2888,-95.47227,89,111,3,-55.1,15101
5/26/2017,16:42:36,14147,33.28892,-95.47005,86,107,3,-55,15127
5/26/2017,16:42:42,14163,33.28898,-95.46812,89,105,3,-55,15075
5/26/2017,16:42:48,14180,33.289,-95.46614,89,116,3,-55.1,15043
5/26/2017,16:42:54,14196,33.28899,-95.46419,88,105,3,-55.3,15005
5/26/2017,16:43:00,14213,33.28904,-95.46231,88,103,3,-55.3,14978
5/26/2017,16:43:06,14230,33.28914,-95.46035,86,111,3,-55.1,14932
5/26/2017,16:43:12,14248,33.28916,-95.45876,89,109,3,-54.8,14894
5/26/2017,16:43:18,14262,33.28922,-95.45645,89,111,3,-54.7,14842
5/26/2017,16:43:24,14280,33.28923,-95.45454,89,109,3,-54.6,14802
5/26/2017,16:43:30,14297,33.28926,-95.45261,89,103,3,-54.7,14763
5/26/2017,16:43:36,14314,33.28924,-95.45074,91,105,3,-54.6,14715
5/26/2017,16:43:42,14330,33.28919,-95.44886,91,105,3,-54.6,14686
5/26/2017,16:43:48,14347,33.28915,-95.44698,93,105,3,-54.6,14635
5/26/2017,16:43:54,14366,33.2891,-95.44543,89,100,3,-54.5,14556
5/26/2017,16:44:00,14384,33.28896,-95.44326,95,105,3,-54.5,14477
5/26/2017,16:44:06,14402,33.28887,-95.44151,93,98,3,-54.3,14459
5/26/2017,16:44:12,14420,33.28875,-95.44,94,94,3,-54.1,14396
5/26/2017,16:44:18,14437,33.28866,-95.43796,94,103,3,-54,14317
5/26/2017,16:44:24,14455,33.28854,-95.43613,95,100,3,-54,14350
5/26/2017,16:44:30,14472,33.28843,-95.43436,93,103,3,-54,14344
5/26/2017,16:44:36,14490,33.2883,-95.43253,97,100,3,-54.1,14303
5/26/2017,16:44:42,14508,33.28816,-95.43065,94,109,3,-54,14248
5/26/2017,16:44:48,14526,33.288,-95.42908,98,103,3,-53.8,14197
5/26/2017,16:44:54,14545,33.28783,-95.42686,95,107,3,-53.8,14162
5/26/2017,16:45:00,14564,33.28758,-95.42494,101,107,3,-53.8,14118
5/26/2017,16:45:06,14581,33.28739,-95.42308,96,107,3,-53.9,14071
5/26/2017,16:45:12,14601,33.28719,-95.42154,98,103,3,-53.8,14029
5/26/2017,16:45:18,14619,33.28694,-95.41948,98,96,3,-54,13974
5/26/2017,16:45:24,14637,33.28671,-95.41772,99,105,3,-54.1,13880
5/26/2017,16:45:30,14655,33.28641,-95.41593,102,101,3,-54.2,13853
5/26/2017,16:45:36,14675,33.28619,-95.41431,99,90,3,-54.3,13845
5/26/2017,16:45:42,14694,33.286,-95.41265,98,96,3,-54.5,13801
5/26/2017,16:45:48,14711,33.28576,-95.41131,104,90,3,-54.5,13748
5/26/2017,16:45:54,14736,33.28549,-95.40947,98,90,3,-54.5,13647
5/26/2017,16:46:00,14753,33.28521,-95.4079,101,90,3,-54.5,13612
5/26/2017,16:46:06,14775,33.28503,-95.40637,99,87,3,-54.6,13624
5/26/2017,16:46:12,14794,33.28481,-95.40514,102,83,3,-54.9,13570
5/26/2017,16:46:18,14817,33.28452,-95.40348,103,79,3,-55.1,13524
5/26/2017,16:46:24,14835,33.28432,-95.40199,100,87,3,-55.1,13481
5/26/2017,16:46:30,14853,33.28409,-95.40058,102,79,3,-55,13406
5/26/2017,16:46:36,14872,33.28387,-95.3991,100,81,3,-55,13321
5/26/2017,16:46:42,14892,33.28365,-95.39769,100,85,3,-54.9,13303
5/26/2017,16:46:48,14911,33.28345,-95.39629,99,75,3,-55.1,13304
5/26/2017,16:46:54,14927,33.28331,-95.39508,99,85,3,-55.1,13259
5/26/2017,16:47:00,14950,33.28314,-95.39352,96,75,3,-55.2,13227
5/26/2017,16:47:06,14968,33.28304,-95.39213,96,77,3,-55.1,13170
5/26/2017,16:47:12,14987,33.28293,-95.39082,97,75,3,-55.2,13135
5/26/2017,16:47:18,15007,33.28279,-95.38947,95,74,3,-55.2,13063
5/26/2017,16:47:24,15027,33.28265,-95.38809,98,79,3,-55.3,12950
5/26/2017,16:47:30,15047,33.28253,-95.38681,97,74,3,-55.2,12960
5/26/2017,16:47:36,15066,33.28239,-95.38544,95,72,3,-55.3,12923
5/26/2017,16:47:42,15085,33.2823,-95.38416,97,77,3,-55.4,12884
5/26/2017,16:47:48,15105,33.28222,-95.38293,92,66,3,-55.6,12875
5/26/2017,16:47:54,15124,33.2821,-95.38166,97,70,3,-55.6,12842
5/26/2017,16:48:00,15141,33.28207,-95.38047,92,68,3,-55.8,12800
5/26/2017,16:48:06,15160,33.28203,-95.37919,91,68,3,-55.7,12755
5/26/2017,16:48:12,15179,33.28203,-95.3779,91,74,3,-55.8,12706
5/26/2017,16:48:18,15199,33.28203,-95.37668,90,66,3,-55.9,12668
5/26/2017,16:48:24,15217,33.28201,-95.37537,92,70,3,-55.8,12620
5/26/2017,16:48:30,15235,33.28199,-95.37413,91,72,3,-55.9,12589
5/26/2017,16:48:36,15252,33.282,-95.37284,89,70,3,-55.9,12562
5/26/2017,16:48:42,15271,33.28203,-95.37164,89,74,3,-56.1,12514
5/26/2017,16:48:48,15290,33.28205,-95.3705,87,59,3,-56.2,12470
5/26/2017,16:48:54,15309,33.28211,-95.36931,87,64,3,-56.5,12432
5/26/2017,16:49:00,15329,33.28215,-95.36824,88,61,3,-56.5,12366
5/26/2017,16:49:06,15347,33.28216,-95.3671,88,59,3,-56.6,12301
5/26/2017,16:49:12,15365,33.28223,-95.36613,86,57,3,-56.6,12295
5/26/2017,16:49:18,15383,33.28228,-95.3651,80,53,3,-56.6,12238
5/26/2017,16:49:24,15403,33.28238,-95.36405,88,61,3,-56.7,12182
5/26/2017,16:49:30,15423,33.28249,-95.36307,84,57,3,-56.6,12121
5/26/2017,16:49:36,15440,33.2826,-95.36205,80,55,3,-56.6,12095
5/26/2017,16:49:42,15458,33.2828,-95.361,79,64,3,-56.6,12070
5/26/2017,16:49:48,15476,33.28299,-95.35999,77,53,3,-56.6,12048
5/26/2017,16:49:54,15495,33.2832,-95.35891,78,62,3,-56.6,12022
5/26/2017,16:50:00,15512,33.28338,-95.35791,77,59,3,-56.8,11996
5/26/2017,16:50:06,15531,33.28357,-95.35682,76,57,3,-56.8,11952
5/26/2017,16:50:12,15551,33.28381,-95.35571,76,68,3,-57,11923
5/26/2017,16:50:18,15571,33.28407,-95.35466,73,64,3,-57.1,11876
5/26/2017,16:50:24,15591,33.28437,-95.35353,70,62,3,-57.2,11834
5/26/2017,16:50:30,15610,33.28459,-95.35258,77,70,3,-57.3,11812
5/26/2017,16:50:36,15629,33.28485,-95.3513,78,66,3,-57.5,11753
5/26/2017,16:50:42,15648,33.28507,-95.35018,71,59,3,-57.6,11709
5/26/2017,16:50:48,15668,33.28532,-95.34906,76,68,3,-57.7,11691
5/26/2017,16:50:54,15691,33.28566,-95.34804,70,57,3,-57.8,11633
5/26/2017,16:51:00,15713,33.286,-95.34701,67,64,3,-57.9,11595
5/26/2017,16:51:06,15731,33.28635,-95.34608,65,55,3,-58.1,11566
5/26/2017,16:51:12,15749,33.28679,-95.34507,63,68,3,-58.1,11526
5/26/2017,16:51:18,15768,33.28719,-95.34407,66,61,3,-58.2,11484
5/26/2017,16:51:24,15787,33.28763,-95.343,66,61,3,-58.3,11439
5/26/2017,16:51:30,15806,33.28806,-95.34192,63,72,3,-58.3,11408
5/26/2017,16:51:36,15824,33.28838,-95.341,71,64,3,-58.3,11378
5/26/2017,16:51:42,15842,33.28877,-95.33987,66,72,3,-58.3,11330
5/26/2017,16:51:48,15860,33.28912,-95.33868,72,68,3,-58.1,11309
5/26/2017,16:51:54,15878,33.2896,-95.33734,64,70,3,-58.1,11264
5/26/2017,16:52:00,15897,33.28988,-95.33633,70,68,3,-58,11224
5/26/2017,16:52:06,15916,33.29038,-95.33499,69,72,3,-58,11189
5/26/2017,16:52:12,15936,33.29074,-95.33371,71,77,3,-58,11149
5/26/2017,16:52:18,15955,33.29114,-95.33242,69,81,3,-57.8,11104
5/26/2017,16:52:24,15973,33.2916,-95.33109,68,83,3,-57.7,11071
5/26/2017,16:52:30,15992,33.29205,-95.32983,71,72,3,-57.8,11047
5/26/2017,16:52:36,16011,33.29249,-95.32848,68,85,3,-57.8,11011
5/26/2017,16:52:42,16030,33.29281,-95.32743,66,75,3,-58,10978
5/26/2017,16:52:48,16048,33.29334,-95.32587,70,85,3,-58,10926
5/26/2017,16:52:54,16068,33.2936,-95.32478,74,77,3,-58.1,10904
5/26/2017,16:53:00,16086,33.29408,-95.32312,71,83,3,-58,10864
5/26/2017,16:53:06,16105,33.29449,-95.32175,70,87,3,-58.1,10836
5/26/2017,16:53:12,16123,33.29488,-95.32034,70,77,3,-58,10801
5/26/2017,16:53:18,16142,33.29522,-95.31893,75,87,3,-58.1,10764
5/26/2017,16:53:24,16161,33.29553,-95.3176,74,74,3,-58,10725
5/26/2017,16:53:30,16181,33.29585,-95.31618,75,85,3,-58,10687
5/26/2017,16:53:36,16201,33.29608,-95.3149,79,74,3,-58,10649
5/26/2017,16:53:42,16222,33.29628,-95.31348,81,83,3,-58.1,10611
5/26/2017,16:53:48,16242,33.29639,-95.31215,84,72,3,-58.1,10549
5/26/2017,16:53:54,16256,33.29647,-95.31082,87,74,3,-58.1,10519
5/26/2017,16:54:00,16276,33.29663,-95.30953,79,72,3,-58,10457
5/26/2017,16:54:06,16296,33.29674,-95.30827,84,72,3,-57.8,10406
5/26/2017,16:54:12,16314,33.2969,-95.30712,82,66,3,-57.7,10391
5/26/2017,16:54:18,16334,33.29704,-95.30588,84,75,3,-57.6,10345
5/26/2017,16:54:24,16353,33.2972,-95.30471,82,62,3,-57.4,10341
5/26/2017,16:54:30,16372,33.29735,-95.30347,83,77,3,-57.5,10327
5/26/2017,16:54:36,16390,33.29752,-95.30231,78,61,3,-57.5,10315
5/26/2017,16:54:42,16408,33.29775,-95.3011,74,70,3,-57.6,10279
5/26/2017,16:54:48,16427,33.29795,-95.29998,79,62,3,-57.6,10248
5/26/2017,16:54:54,16446,33.29823,-95.29884,76,64,3,-57.7,10192
5/26/2017,16:55:00,16465,33.29842,-95.29773,77,66,3,-57.7,10156
5/26/2017,16:55:06,16488,33.29863,-95.29675,81,62,3,-57.8,10081
5/26/2017,16:55:12,16508,33.29874,-95.29565,83,57,3,-58,10058
5/26/2017,16:55:18,16528,33.29882,-95.29448,86,55,3,-58.3,10059
5/26/2017,16:55:24,16547,33.29888,-95.29351,87,57,3,-58.4,10027
5/26/2017,16:55:30,16566,33.29901,-95.29247,76,61,3,-58.3,9986
5/26/2017,16:55:36,16586,33.29916,-95.2915,74,57,3,-58.4,9933
5/26/2017,16:55:42,16603,33.2991,-95.29057,93,55,3,-58.5,9866
5/26/2017,16:55:48,16617,33.29912,-95.28978,82,51,3,-58.5,9893
5/26/2017,16:55:54,16640,33.29915,-95.28864,95,57,3,-58.4,9868
5/26/2017,16:56:00,16657,33.29918,-95.28766,86,55,3,-58.3,9835
5/26/2017,16:56:06,16674,33.29917,-95.28662,94,62,3,-58.3,9814
5/26/2017,16:56:12,16692,33.29917,-95.28566,93,53,3,-58.2,9757
5/26/2017,16:56:18,16711,33.29905,-95.28461,97,59,3,-58.2,9688
5/26/2017,16:56:24,16730,33.29902,-95.28365,89,55,3,-58,9672
5/26/2017,16:56:30,16752,33.29893,-95.28255,94,61,3,-58.1,9605
5/26/2017,16:56:36,16773,33.29892,-95.28151,92,53,3,-58.1,9544
5/26/2017,16:56:42,16794,33.29887,-95.28064,95,48,3,-58.1,9544
5/26/2017,16:56:48,16815,33.29886,-95.27967,94,61,3,-58.2,9547
5/26/2017,16:56:54,16834,33.29886,-95.27886,94,46,3,-58.3,9509
5/26/2017,16:57:00,16856,33.29882,-95.27802,95,50,3,-58.5,9470
5/26/2017,16:57:06,16872,33.29873,-95.27692,93,50,3,-58.3,9433
5/26/2017,16:57:12,16889,33.29868,-95.27606,99,46,3,-58.5,9407
5/26/2017,16:57:18,16909,33.29857,-95.27521,95,46,3,-58.5,9356
5/26/2017,16:57:24,16927,33.29855,-95.2743,93,51,3,-58.6,9321
5/26/2017,16:57:30,16946,33.29846,-95.27331,92,53,3,-58.6,9292
5/26/2017,16:57:36,16964,33.29845,-95.27254,92,55,3,-58.8,9257
5/26/2017,16:57:42,16985,33.29833,-95.27138,96,53,3,-59,9160
5/26/2017,16:57:48,17006,33.29817,-95.27054,102,50,3,-59,9093
5/26/2017,16:57:54,17028,33.29799,-95.26964,105,51,3,-59.1,9055
5/26/2017,16:58:00,17047,33.29779,-95.26882,108,46,3,-59.2,9034
5/26/2017,16:58:06,17067,33.2977,-95.26811,99,40,3,-59.3,9034
